X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS13252136_GenXRl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,CreatedUser,CreatedDate,LastEditedUser,LastEditedDate,GlobalID,OBJECTID
534704.987715135,200521.319065027,320-41985-25,25-KR-0095,,,TestAmerica,,Water,2018/08/07 00:00:00+00,537 (modified),1,2018/08/21 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0095,0405000306,04050003,Investigative,Kalamazoo River d/s of Parchment wells,,2018100,,-85.577334,42.35452,3,,0.5,1,0.47,K,0.47,1,4.1,,0.73,1,0.27,K,0.27,1,0.27,K,0.27,1,3,B,0.15,1,,,,,2.5,B,0.3,1,1.5,,0.17,1.5,1.1,J,0.21,1.8,0.16,K,0.16,1,0.79,J,0.23,1,0.25,K,0.25,1,,,,,0.3,K,0.3,1,,,,,7.9,,0.46,1,0.94,K,0.94,1,2.7,K,2.7,17,2.5,,0.42,1,0.37,J,0.26,1,2.5,J,1.6,17,,,,,,,,,1.7,K,1.7,17,,,,,1.7,K,1.7,17,,,,,,,,,0.14,K,0.14,1,1.1,K,1.1,1.8,,,,,4.4,K,4.4,17,,,,,,,,,,,,,,,,,{7B272B4E-8553-468E-8503-1F03F4358448},751
490375.129984406,232591.875927776,240-25684-7,25-KR-0005,NEW RICHMOND 001 LEFT,,TestAmerica North Canton,240-25684-1,Water,2013/06/11 00:00:00+00,WS-LC-0025,1,2013/07/02 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0005,0405000309,04050003,Investigative,"New Richmond, 58th Street",,2013008,,-86.11589,42.6442,2.4,,0.82,2.1,0.61,K,0.61,2.1,3.7,,0.78,2.1,0.46,K,0.46,2.1,1.3,K,1.3,2.1,1.4,J,0.91,2.1,,,,,3,B,0.48,2.1,0.96,K,0.96,2.1,1,J,0.84,2.1,0.75,K,0.75,2.1,0.68,K,0.68,2.1,0.21,K,0.21,2.1,,,,,0.67,K,0.67,2.1,,,,,7.3,,1.3,2.1,0.78,K,0.78,2.1,,,,,2,J,1,2.1,,,,,,,,,,,,0.7,K,0.7,,2.1,,,,,,,,,,,,,,,,,0.52,J B,0.13,2.1,,,,,0.58,K,0.58,2.1,,,,,,,,,,,,,,,,,,,,,,,,,{4FF1A3AF-B38C-49BF-AAD9-7CEB4753A978},752
547626.250992051,206877.862024992,320-41611-3,25-GL-0002,Gull-02,,TestAmerica Sacramento,320-41611-1,Water,2018/07/26 00:00:00+00,537 (modified),1,2018/08/09 00:00:00+00,1,ng/L,Kalamazoo,Gull Lake,GL-0002,0405000305,04050003,Investigative,Center,,2018220,,-85.419892,42.411016,0.73,J,0.53,1.8,0.5,K,0.5,1.8,1.3,J,0.77,1.8,0.28,K,0.28,1.8,0.29,K,0.29,1.8,0.92,J B,0.15,1.8,,,,,2.6,CI,0.32,1.8,1,J,0.18,1.8,0.6,J,0.23,1.8,0.17,K,0.17,1.8,0.38,J,0.24,1.8,0.26,K,0.26,1.8,,,,,0.32,K,0.32,1.8,,,,,0.91,J,0.49,1.8,1,K,1,1.8,2.8,K,2.8,18,0.53,J,0.44,1.8,0.27,K,0.27,1.8,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.2,K,1.2,1.8,,,,,4.7,K,4.7,18,,,,,,,,,,,,,,,,,{DB3509C7-CE3E-42E9-A474-B09962720A3F},753
533782.634419336,184014.553556466,PC-0160R,25-PC-0160,PC-0160R,Replicate,Vista Analytical,2001550,H20,2020/07/21 00:00:00+00,EPA-537M,1,2020/08/06 00:00:00+00,2,ng/L,Kalamazoo,Portage Creek,PC-0160,0405000306,04050003,Investigative,Shaver Rd,,2020203,,-85.58960474,42.20592062,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.76,J,1.41,2.07,,,,,1.54,J,1.41,2.07,2.61,,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,,,,,1.41,K,1.41,2.07,,,,,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,2.49,K,2.49,,,,3.1,,1.41,K,1.41,2.07,,,,,1.41,K,1.41,2.07,,,,,,,,,2,K,2,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,1.41,K,1.41,2.07,,,,,1.41,K,1.41,2.07,,,,,{E30F20E3-C879-4A54-BB37-AC2A0BD09880},754
533634.872217752,185047.261072641,PC-0150,25-UTPC-0010,PC-0150,,Vista Analytical,2001550,H20,2020/07/21 00:00:00+00,EPA-537M,1,2020/08/06 00:00:00+00,1,ng/L,Kalamazoo,Trib to Portage Creek,UTPC-0010,0405000306,04050003,Investigative,Romence Rd Pkwy,,2020203,,-85.59132756,42.21522738,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,,,,,1.69,J,1.38,2.02,4.59,,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,,,,,1.38,K,1.38,2.02,,,,,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,2.43,K,2.43,,,,3.02,,1.38,K,1.38,2.02,,,,,1.38,K,1.38,2.02,,,,,,,,,1.95,K,1.95,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,1.38,K,1.38,2.02,,,,,1.38,K,1.38,2.02,,,,,{79E7C965-6051-45F0-8C5C-013303ED78D6},755
512358.508225239,220052.395233828,240-25684-1,25-KR-0020,KZOO-001 LEFT,,TestAmerica North Canton,240-25684-1,Water,2013/06/11 00:00:00+00,WS-LC-0025,1,2013/07/02 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0020,0405000309,04050003,Investigative,Kalamazoo River at Grand Street u/s Lake Allegan,,2013008,,-85.848104,42.531169,2,J,0.9,2.3,0.67,K,0.67,2.3,4.4,,0.85,2.3,0.5,K,0.5,2.3,1.4,K,1.4,2.3,1.5,J,0.99,2.3,,,,,3.2,B,0.52,2.3,1.2,J,1,2.3,1.1,J,0.91,2.3,0.81,K,0.81,2.3,0.75,K,0.75,2.3,0.23,K,0.23,2.3,,,,,0.73,K,0.73,2.3,,,,,8.1,,1.5,2.3,0.85,K,0.85,2.3,,,,,1.7,J,1.1,2.3,,,,,,,,,,,,0.77,K,0.77,,2.3,,,,,,,,,,,,,,,,,0.53,J B,0.14,2.3,,,,,0.63,K,0.63,2.3,,,,,,,,,,,,,,,,,,,,,,,,,{E4A7CB0F-5F50-45B5-9AA8-3CAA834AFC4D},756
534701.843748201,199050.567278218,320-41985-28,25-KR-0100,,,TestAmerica,,Water,2018/08/07 00:00:00+00,537 (modified),1,2018/08/21 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0100,0405000306,04050003,Investigative,Kalamazoo River d/s of old landfill (US of Parchment ,,2018100,,-85.57747,42.341276,3.1,,0.51,1,0.49,K,0.49,1,7.3,,0.75,1,0.27,K,0.27,1,0.28,K,0.28,1,3.5,B,0.15,1,,,,,2.6,B,0.31,1,1.6,,0.18,1.6,1.4,J,0.22,1.8,0.24,J,0.17,1,0.97,J,0.24,1,0.26,K,0.26,1,,,,,0.63,J,0.31,1,,,,,17,,0.48,1,0.97,K,0.97,1,2.7,K,2.7,18,2.4,,0.43,1,0.43,J,0.27,1,6.6,J,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1,1.2,K,1.2,1.8,,,,,4.6,K,4.6,18,,,,,,,,,,,,,,,,,{0D4EA736-080A-43E2-AF3F-0EE22C78478C},757
533116.893098716,183437.769905097,PC-0170,25-PC-0170,PC-0170,,Vista Analytical,2001550,H20,2020/07/21 00:00:00+00,EPA-537M,1,2020/08/06 00:00:00+00,1,ng/L,Kalamazoo,Portage Creek,PC-0170,0405000306,04050003,Investigative,W Centre Rd,,2020203,,-85.59770518,42.20075854,1.43,K,1.43,2.08,1.43,K,1.43,2.08,1.43,K,1.43,2.08,1.43,K,1.43,2.08,1.43,K,1.43,2.08,1.52,J,1.43,2.08,,,,,1.61,J,1.43,2.08,2.74,,1.43,2.08,1.43,K,1.43,2.08,1.43,K,1.43,2.08,1.43,K,1.43,2.08,1.43,K,1.43,2.08,,,,,1.43,K,1.43,2.08,,,,,1.43,K,1.43,2.08,1.43,K,1.43,2.08,1.43,K,1.43,2.08,1.44,J,1.43,2.08,1.43,K,1.43,2.08,1.43,K,1.43,2.08,2.51,K,2.51,,,,3.13,,1.43,K,1.43,2.08,,,,,1.43,K,1.43,2.08,,,,,,,,,2.01,K,2.01,2.08,1.43,K,1.43,2.08,1.43,K,1.43,2.08,1.43,K,1.43,2.08,1.43,K,1.43,2.08,,,,,1.43,K,1.43,2.08,,,,,{0AC3F9B9-2419-4F45-A86F-78348A221C66},758
559616.263108625,196707.231972529,(240-106185-,25-HL-0010,,,Eurofins/Lancaster,2021694,Water,2018/12/20 00:00:00+00,EPA 537 Version 1.1 Modified,,2018/12/31 00:00:00+00,1,ng/l,Kalamazoo,Helmer Creek Tributary,HL-0010,0405000305,04050003,Investigative,Harts Lake Road,Harts Lake drain,2018200,,-85.275308,42.318543,35,,0.34,1.7,0.43,K,0.43,1.7,18,,0.26,0.86,0.77,K,0.77,1.7,0.51,K,0.51,1.7,96,,0.34,1.7,,,,,9.6,,1.7,5.1,10,,0.26,0.86,10,,0.34,0.86,1.6,J,0.34,1.7,1.7,,0.34,1.7,0.26,K,0.26,0.86,,,,,0.43,K,0.43,2.6,,,,,54,,0.34,1.7,0.34,K,0.34,1.7,0.86,K,0.86,2.6,26,,1.7,5.1,12,,0.34,1.7,0.86,K,0.86,2.6,,,,,,,,,1.1,J,0.86,1.7,,,,,1.7,K,1.7,5.1,,,,,,,,,0.51,K,0.51,1.7,0.34,K,0.34,0.86,,,,,0.86,K,0.86,2.6,,,,,,,,,,,,,,,,,{A21DE885-ADFD-4D7D-B61E-5EE2B02CE4B8},759
535079.228649664,196448.659683404,320-41985-12,25-KR-0140,,,TestAmerica,,Water,2018/08/06 00:00:00+00,537 (modified),1,2018/08/21 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0140,0405000306,04050003,Investigative,Kalamazoo River at E Mosel,,2018100,,-85.573064,42.317827,3.3,,0.71,2,0.67,K,0.67,2,2.3,J,1,2.4,0.41,J,0.38,2,0.39,K,0.39,2,2.6,B,0.21,2,,,,,3.5,,0.43,2,1.4,J,0.24,2,0.9,J,0.31,2,0.23,K,0.23,2,0.74,J,0.33,2,0.35,K,0.35,2,,,,,0.43,K,0.43,2,,,,,6,,0.66,2,1.3,K,1.3,2,3.8,K,3.8,24,3.5,,0.6,2,0.37,K,0.37,2,2.3,K,2.3,24,,,,,,,,,2.4,K,2.4,24,,,,,2.4,K,2.4,24,,,,,,,,,0.2,K,0.2,2,1.6,K,1.6,2,,,,,6.4,K,6.4,24,,,,,,,,,,,,,,,,,{78A5CFCE-510E-4EF6-91BD-CA798F483074},760
559539.415716124,200291.565234434,320-41985-19,25-KR-0200,,,TestAmerica,,Water,2018/08/06 00:00:00+00,537 (modified),1,2018/08/17 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0200,0405000305,04050003,Investigative,Kalamazoo River at Custer Drive,,2018100,,-85.275847,42.350827,7,,0.57,2,0.54,K,0.54,2,4.4,,0.83,2,0.36,J,0.3,2,0.31,K,0.31,2,13,B,0.17,2,,,,,4.7,B,0.34,2,2.4,,0.2,2,2.1,,0.24,2,0.29,J,0.19,2,1.8,J,0.26,2,0.28,K,0.28,2,,,,,0.34,K,0.34,2,,,,,13,,0.53,2,1.1,K,1.1,2,3,K,3,20,7.2,,0.48,2,1.1,J,0.29,2,1.9,K,1.9,20,,,,,,,,,3.4,J B,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.1,K,5.1,20,,,,,,,,,,,,,,,,,{3F8BF320-6334-400B-B87A-BA8D8B2C6B1E},761
561075.882221676,197529.41058375,HC-0100,25-HC-0060,HC-0100,,Vista,2110181,H20,2021/10/12 00:00:00+00,EPA-537M,1,2021/10/29 00:00:00+00,1,ng/L,Kalamazoo,Helmer Creek,HC-0060,0405000305,04050003,Investigative,u/s Beaver Dam Pond,,2021223,,-85.25750427,42.3258265,25.3,,1.02,4.07,1.02,K,1.02,4.07,12.1,,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,70.3,,1.02,4.07,,,,,8.56,,1.02,4.07,8.28,,1.02,4.07,8.52,,1.02,4.07,1.02,K,1.02,4.07,1.68,J,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,,,,,42.3,,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,22.3,,1.02,4.07,5.79,,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,,,,4.07,,1.02,K,1.02,4.07,,,,,1.02,K,1.02,4.07,,,,,,,,,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,,,,,1.02,K,1.02,4.07,,,,,{13BFB03A-2705-4689-A26F-4BD335F61B10},762
534589.460281334,202943.449219194,320-41985-8,25-KR-0090,,,TestAmerica,,Water,2018/08/06 00:00:00+00,537 (modified),1,2018/08/21 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0090,0405000306,04050003,Investigative,Kalamazoo River at D Ave,,2018100,,-85.578576,42.376337,3.3,,0.58,2,0.55,K,0.55,2,5.3,,0.84,2,0.41,J,0.31,2,0.32,K,0.32,2,3.3,B,0.17,2,,,,,3.9,,0.35,2,1.7,J,0.2,2,1.4,J,0.25,2,0.19,K,0.19,2,0.9,J,0.27,2,0.29,K,0.29,2,,,,,0.53,J,0.35,2,,,,,12,,0.54,2,1.1,K,1.1,2,3.1,K,3.1,20,3.1,,0.49,2,0.43,J,0.3,2,3.9,J,1.9,20,,,,,,,,,2.5,J B,2,20,,,,,2,K,2,20,,,,,,,,,0.16,K,0.16,2,1.3,K,1.3,2,,,,,5.2,K,5.2,20,,,,,,,,,,,,,,,,,{BA5B1B8D-7ADC-45D6-A2C2-2834B10B5C5F},763
535255.190305562,194832.877986879,320-41985-47,25-KR-0150,,,TestAmerica,,Water,2018/08/07 00:00:00+00,537 (modified),1,2018/08/21 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0150,0405000306,04050003,Investigative,Kalamazoo River at E Paterson Street,,2018100,,-85.571038,42.303268,1.9,,0.52,1,0.49,K,0.49,1,2,,0.76,1,0.28,K,0.28,1,0.29,K,0.29,1,3,B,0.15,1,,,,,2,,0.31,1,1.5,,0.18,1.5,0.58,J,0.22,1,0.17,K,0.17,1,0.78,J,0.24,1,0.48,J,0.26,1,,,,,0.31,K,0.31,1,,,,,3.2,B,0.48,1,0.98,K,0.98,1,2.8,K,2.8,18,2.2,,0.44,1,0.36,J,0.27,1,1.7,K,1.7,18,,,,,,,,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1,1.2,K,1.2,1.8,,,,,4.6,K,4.6,18,,,,,,,,,,,,,,,,,{C14B9B16-0DB5-40E4-863A-3D35B9BD5BE5},764
563123.129920421,198854.418460409,320-41985-18,25-KR-0220,,,TestAmerica,,Water,2018/08/06 00:00:00+00,537 (modified),1,2018/08/17 00:00:00+00,1,ng/L,Kalamazoo,Kalamazoo River,KR-0220,0405000305,04050003,Investigative,Kalamazoo River at S Bedford Rd,,2018100,,-85.232506,42.337585,0.92,J,0.55,1,0.53,K,0.53,1,0.97,J,0.81,1,0.3,K,0.3,1,0.31,K,0.31,1,1.1,J B,0.16,1.9,,,,,2.8,B,0.33,1,1,,0.19,1,0.53,J,0.24,1,0.18,K,0.18,1,1.5,J,0.26,1.9,0.28,K,0.28,1,,,,,0.33,K,0.33,1,,,,,2.1,,0.52,1,1.1,K,1.1,1.9,3,K,3,19,0.77,J,0.47,1,0.29,K,0.29,1,1.8,K,1.8,19,,,,,,,,,11,J B,1.9,19,,,,,1.9,K,1.9,19,,,,,,,,,0.15,K,0.15,1,1.2,K,1.2,1.8,,,,,5,K,5,19,,,,,,,,,,,,,,,,,{90293948-9A62-4DAB-9043-8AAF0BD7A187},765
533364.826373754,244851.49062429,2309173-01,25-GRNL-0010,25-GRNL-0010,,EGLE,2309173,Water,2023/09/13 00:00:00+00,PFAS-8327,1,2023/09/16 00:00:00+00,1,ng/L,Kalamazoo,Green lake,GRNL-0010,0405000308,04050003,Investigative,Green Lake Boat Launch,,2023009,,-85.590766,42.753772,2.1,,0.4,2,0.8,K,0.8,2,2.3,,0.6,2,0.6,K,0.6,2,0.9,K,0.9,2,0.8,J,0.5,2,0.5,K,0.5,4,2.9,J,0.3,4,2.5,,0.4,2,1.6,J,0.2,2,1.1,K,1.1,2,0.5,K,0.5,2,0.9,K,0.9,4,0.6,K,0.6,2,0.5,K,0.5,2,,,,,1.5,J,0.4,2,0.3,K,0.3,2,0.5,K,0.5,2,1.7,J,0.6,2,0.7,K,0.7,2,1.3,K,1.3,2,0.6,K,0.6,,,,4,,0.6,K,0.6,2,0.6,J,0.5,2,0.9,K,0.9,2,0.6,K,0.6,2,,,,,0.7,K,0.7,2,0.4,K,0.4,4,0.4,K,0.4,2,0.5,K,0.5,2,0.5,K,0.5,2,1.2,K,1.2,2,0.4,K,0.4,2,,,,,{071FE6C2-9084-4173-B204-11D8DD67199F},2182
604756.845822346,176454.548193451,320-52088-6,25-SKR-0150,130409 South Branch Kalama,,TestAmerica Sacramento,320-52088-1,Water,2019/07/09 00:00:00+00,537 (modified),1,2019/07/12 00:00:00+00,1,ng/L,Kalamazoo,South Branch Kalamazoo River,130409,0405000302,04050003,WCMP,29 Mile Rd,Prob Site ID: 237,,,-84.73139,42.13117,0.48,K,0.48,1.7,0.46,K,0.46,1.7,0.71,K,0.71,1.7,0.26,K,0.26,1.7,0.27,K,0.27,1.7,0.56,J B,0.14,1.7,,,,,0.84,J,0.29,1.7,0.44,J,0.17,1.7,0.21,J,0.21,1.7,0.16,K,0.16,1.7,0.23,K,0.23,1.7,0.24,K,0.24,1.7,,,,,0.29,K,0.29,1.7,,,,,0.45,K,0.45,1.7,0.92,K,0.92,1.7,2.6,K,2.6,17,0.41,K,0.41,1.7,0.25,K,0.25,1.7,1.6,K,1.6,17,,,,,,,,,1.7,K,1.7,17,,,,,1.7,K,1.7,17,,,,,,,,,0.13,K,0.13,1.7,1.1,K,1.1,1.7,,,,,4.3,K,4.3,17,,,,,,,,,,,,,,,,,{BC57ABC7-7541-4D33-9E3A-087ED41B7DAA},2329
516311.370612114,238023.272168913,320-75746-5,25-RR-0120,030654 Rabbit River 291,,Eurofins TestAmerica,320-75746-1,H2O,2021/07/01 00:00:00+00,537 (modified),1,2021/07/09 00:00:00+00,1,ng/L,Kalamazoo,Rabbit River,030654,0405000308,04050003,WCMP,u/s 26th St.,Prob Site ID: 291,,,-85.79937,42.6929,2.5,,0.55,1.9,0.52,K,0.52,1.9,2.8,,0.81,1.9,0.42,J B,0.3,1.9,0.3,K,0.3,1.9,0.68,J,0.54,1.9,,,,,11,,2.3,4.8,1.8,J,0.19,1.9,1.9,,0.24,1.9,0.18,K,0.18,1.9,0.57,J,0.26,1.9,0.69,K,0.69,1.9,,,,,0.93,K,0.93,1.9,,,,,2.2,,0.51,1.9,1,K,1,1.9,1.1,K,1.1,4.8,2.3,,0.47,1.9,0.29,K,0.29,1.9,1.2,K,1.2,4.8,1.4,K,1.4,,,,3.8,,2.4,K,2.4,4.8,,,,,0.44,K,0.44,1.9,,,,,,,,,0.35,K,0.35,1.9,1.2,K,1.2,1.9,0.23,K,0.23,1.9,0.23,K,0.23,1.9,0.3,K,0.3,1.9,,,,,0.38,K,0.38,1.9,,,,,{A7D1EC50-E9AB-4779-8C5B-1E89B07D3B9E},2404
581747.991118355,205877.266871765,320-61044-7,25-AC-0030,130389-Ackley Creek-005,,TestAmerica Sacramento,320-61044-1,Water,2020/05/20 00:00:00+00,537 (modified),1,2020/05/28 00:00:00+00,1,ng/L,Kalamazoo,Ackely Creek,130389,0405000303,04050003,WCMP,15 Mile Rd,Prob Site ID: 005,,,-85.0054,42.399,0.83,J,0.51,1.8,0.48,K,0.48,1.8,0.9,J,0.75,1.8,0.27,K,0.27,1.8,0.28,K,0.28,1.8,0.39,J B,0.15,1.8,,,,,4.1,B,0.31,1.8,0.48,J,0.18,1.8,0.74,J,0.22,1.8,0.17,K,0.17,1.8,0.38,J,0.24,1.8,0.37,J,0.26,1.8,,,,,0.79,J B,0.31,1.8,,,,,0.88,J,0.48,1.8,0.97,K,0.97,1.8,2.7,K,2.7,18,1.1,J,0.43,1.8,0.26,K,0.26,1.8,1.7,K,1.7,18,1.3,K,1.3,,,,3.5,,1.8,K,1.8,18,,,,,1.8,K,1.8,18,,,,,,,,,0.14,K,0.14,1.8,1.1,K,1.1,1.8,0.21,K,0.21,1.8,4.6,K,4.6,18,0.28,K,0.28,1.8,,,,,0.16,K,0.16,1.8,,,,,{9BA40079-EC34-456D-B73F-2B586B4A2C2E},2413
571659.476328261,204150.99423525,320-62373-7,25-WDC-0020,130390-Wanadoga Creek-275-,Replicate,Test America Sacramento,320-62373-1,H2O,2020/07/01 00:00:00+00,537 (modified),1,2020/07/10 00:00:00+00,2,ng/L,Kalamazoo,Wanadoga Creek,130390,0405000303,04050003,WCMP,Huntington Rd,Prob Site ID: 275,,,-85.1282,42.3845,2.4,,0.48,1.7,0.46,K,0.46,1.7,1.5,J,0.71,1.7,0.26,K,0.26,1.7,0.27,K,0.27,1.7,0.38,J B,0.14,1.7,,,,,5.6,,0.29,1.7,0.91,J,0.17,1.7,0.9,J,0.21,1.7,0.16,K,0.16,1.7,0.49,J,0.23,1.7,0.24,K,0.24,1.7,,,,,0.36,J B,0.29,1.7,,,,,1.2,J,0.45,1.7,0.92,K,0.92,1.7,2.6,K,2.6,17,3.1,,0.41,1.7,0.25,K,0.25,1.7,1.6,K,1.6,17,1.3,K,1.3,,,,3.3,,1.7,K,1.7,17,,,,,1.7,K,1.7,17,,,,,,,,,0.13,K,0.13,1.7,1.1,K,1.1,1.7,0.2,K,0.2,1.7,4.3,K,4.3,17,0.27,K,0.27,1.7,,,,,0.15,K,0.15,1.7,,,,,{76FDEBAB-BA62-42BC-98FB-D9DF3D1BEE39},2423
